-32.934349915206184,-11.311849385497396,23.065650084793816,15.181206170058154|115
157.8611648185614,72.62181277677234,178.39449815189474,84.37181277677234|119
-0.14817280297265256,65.0144594365226,24.851827197027347,79.43112610318927|110
-110.55394339909463,67.99302167498487,-85.42894339909463,82.24302167498487|107
-115.80097541873005,-12.727070330954973,-60.26753791873004,14.371540780156135|116
-34.169772683666025,-33.11819118520411,21.463907871889532,-6.791489796315222|120
30.351667962038363,28.872997204473265,75.82041796203836,54.16674720447327|115
8.176662908861175,-33.02738757870536,65.74260301302785,-7.718845912038692|118
81.55419136036903,55.071799903136935,116.38856636036903,71.65513323647026|110
-71.20444716723402,-15.060973929743852,-15.358900292234019,9.880692736922814|119
152.72717801087333,67.79368559025693,177.39488634420667,81.87701892359026|120
-45.22763592841946,-83.65666751307596,-21.60263592841946,-71.74000084640929|107
-134.29040816292715,-74.45629371983668,-99.74249149626048,-59.539627053170015|113
99.95757544778871,-85.89605966544029,120.58257544778871,-75.89605966544029|106
22.083417292711232,-25.844105177891763,70.20841729271123,0.19478371099712177|100
41.09747001004021,-87.56585498595653,63.09747001004021,-74.89918831928986|103
-123.52739009664437,-70.78054233879391,-90.0013484299777,-55.69720900546058|106
127.53465473858398,54.66913030042684,164.153404738584,71.25246363376017|108
9.264011946112475,53.00151597602792,47.097345279445804,70.16818264269459|114
-75.37617944427336,14.798439670172655,-27.699096110940033,40.6178841146171|103
58.40349320668031,-80.23998742317443,86.60349320668031,-66.57332075650775|118
-116.32256044125627,26.519940965054587,-67.87256044125627,51.34771874283236|116
56.86024284734174,-26.37663980916814,113.43238694456396,-0.09886203139036454|114
-104.61280070688241,0.3988253020564372,-47.792323276326854,26.825908635389766|120
-53.487858411578955,43.73867700307298,-14.590827161578957,66.49353811418409|115
57.141922611055264,42.991085909646074,97.68879761105526,63.491085909646074|116
81.44787265954818,-37.22569280954,139.66026704612224,-12.560588642873334|120
-20.54263221406333,72.5647523683345,1.5823677859366683,85.14808570166782|117
-75.50793818462923,3.2933531711053234,-18.086983323518112,29.72390872666088|117
74.44657381199511,57.84910123290604,108.5153238119951,73.76576789957271|105
7.7082405272641665,-38.195043503714565,64.16917802726417,-12.707589800010858|117
-136.5762745412676,67.35178012075465,-110.9512745412676,82.18511345408798|110
-118.30600961160165,-78.6164417525212,-89.70600961160164,-65.3664417525212|110
86.70055761869452,73.98658222134384,107.07555761869452,83.98658222134384|100
-93.73854910470021,46.84191992721591,-54.88854910470021,64.09191992721591|106
-65.38378500089169,-20.118471642075548,-17.22753500089169,4.784306135702234|103
-105.02130447827693,-62.07356088438203,-67.35776281161026,-42.6777275510487|102
-16.447312616520065,67.62942938889833,7.302687383479935,81.546096055565|112
8.390436044236651,-80.12893811354884,31.26543604423665,-67.71227144688217|100
127.33256769978715,26.576538337322035,171.0721510331205,49.32237167065537|108
19.380365631290744,35.599340690029194,62.50536563129074,57.54725735669586|119
7.512794664336468,61.63279637193358,32.76279466433647,76.88279637193358|105
-92.1284951877088,-5.417711009450954,-34.59266185437546,21.286455657215708|119
-81.94628082139819,-29.520560029605505,-26.84411068250931,-4.531671140716618|118
47.27573637830477,68.45143623129243,70.23615304497145,83.53476956462576|119
-110.04993950915144,44.22398215520212,-72.42493950915144,64.26217659964657|116
102.42629521277047,-36.86323014280222,149.03879521277048,-11.246563476135556|104
50.401311705701545,30.21939619474547,96.39506170570155,54.888840639189915|117
-72.3661220293469,-59.92247580744473,-32.172372029346896,-39.98497580744473|105
127.88037292887611,28.269672603161894,171.85016459554276,51.61689482538412|105
-40.42279600589558,26.075089751671,5.615745660771083,51.24453419611544|108
-142.74737931987906,-21.057882180182233,-93.90050431987906,3.806701153151103|103
-86.22883476186486,-12.931493936507025,-25.49015529137875,13.046839396826304|118
-158.72635605109417,-62.51179897711921,-119.30968938442751,-42.60554897711921|113
139.55683049585178,12.31444921262299,180.0,38.864449212622986|103
18.776514120710686,-37.926949247494214,68.07651412071068,-11.910282580827548|104
-161.90902161932138,74.3412528215629,-139.78402161932138,86.0912528215629|114
-37.206569107845866,-50.67963098463598,4.611139225487463,-28.471297651302642|104
-98.19025622020331,-63.12897266289288,-59.10275622020331,-42.88938932955955|104
53.399252658505304,5.560278300388802,100.86904432517197,31.447778300388798|101
-92.922431160427,68.18638203342408,-69.32243116042699,81.43638203342408|118
-139.1219981820668,72.96044162392172,-115.74699818206679,86.8771082905884|100
-86.48839495529548,46.32247314606491,-48.73422828862881,63.73913981273158|104
-130.78629390495615,-47.173719368886,-87.27691890495615,-22.965386035552662|106
-111.4797329067926,5.7531792526652055,-53.858639156792606,31.5170681415541|111
23.677146534733055,64.13551386190801,48.802146534733055,79.21884719524134|114
46.72003409198172,-78.90323480176713,76.98565909198172,-64.65323480176713|118
-60.984147591850515,20.598235024285728,-15.859147591850515,45.30031835761906|100
-94.77388226953568,-69.89434569740057,-56.67700726953568,-50.17212347517835|114
29.937432389666185,-7.33246010620833,86.65243238966619,18.646706560458334|110
-178.74088043037602,-24.724349642287436,-118.22553320815379,2.28676146882367|115
5.36841210659091,50.03440988306548,45.56632877325758,67.11774321639882|110
37.2332567215831,-36.919889909883196,84.19159005491643,-12.628223243216528|106
39.634191827292966,64.7272947825426,65.75919182729297,80.2272947825426|109
-51.08265891139587,-13.738766578985818,-5.44620057806253,11.317483421014181|100
4.623568157370499,-19.605281573404866,63.82960982403716,7.5891628710395835|119
-116.84714260895045,-57.533006223138145,-76.02214260895045,-36.56078400091592|100
-115.67864370486649,-68.55464168789777,-80.78697703819982,-52.6379750212311|104
18.797913066587284,15.01536176728328,73.03895473325395,41.11536176728328|114
66.29474945149803,-22.655323691661934,125.52912445149803,3.9210651972269517|120
125.86694602802254,-66.85597563035736,162.7461126946892,-51.27264229702403|109
-124.891301239932,-50.32671940679696,-81.94338457326533,-26.233663851241403|107
3.214509345060293,57.6041861814586,36.30617601172696,73.68751951479193|112
62.0473894062597,69.93578084062409,84.64218107292636,83.55244750729076|118
-176.5255206373546,15.279587630433156,-122.28552063735458,40.929587630433154|117
-98.80397343027408,52.134189299514134,-65.1430359302741,70.84606429951413|116
-54.786460576288746,-44.36984050734168,-10.883335576288744,-21.442757174008342|104
135.51569934879228,-81.44539965454085,165.9875743487923,-67.44539965454085|115
82.7701161352112,-2.800893855958492,131.40553280187788,24.230356144041508|102
-85.9897267346763,27.186727438381695,-41.96681006800963,51.74089410504836|101
-80.0808926041004,19.424233848875772,-32.88297593743373,44.17423384887577|106
-8.793918513598527,-74.27109126580538,27.299831486401473,-58.35442459913871|120
69.32795463467406,-16.441253446150256,118.4425379680074,10.109440998294183|102
-87.05641766977772,0.22706444083731014,-28.883223225333275,26.62428666305953|116
-74.24912411060883,-43.36630510373395,-29.755374110608834,-19.588527325956175|102
-57.0851876472116,-13.945848119455277,-9.960187647211598,10.204151880544721|103
