158.76574820138802,57.76618128559991,173.5106370902769,63.49062573004436|12
-153.46589648511375,-13.708260231581363,-145.96589648511375,-5.73492689824803|11
12.892649813547877,64.04544515570987,19.792649813547875,69.64544515570987|11
101.2414341989508,54.86228668908686,112.06810086561747,61.3067311335313|13
-38.23456778764037,-60.24391204627368,-24.056790009862596,-54.05724537960701|11
-54.280061056744586,-63.74986962737561,-46.48006105674459,-55.82986962737561|10
-16.20899257701248,-56.856245346263805,-1.4641036881235934,-50.856245346263805|13
-144.36286403716196,-68.0144053493849,-136.86286403716196,-62.214405349384904|10
167.09665176712792,33.235089518079434,176.05665176712793,38.27508951807943|10
4.950780169866505,-85.98198864467781,13.844113503199837,-82.11532197801115|12
140.0782233434956,79.71086862851311,145.4782233434956,82.91086862851311|10
149.20110120144045,5.3246884266999785,161.16110120144046,19.502466204477756|10
-72.37413505449392,-76.39482248578216,-63.41413505449392,-72.92815581911549|10
-40.504235137471426,-49.41574947515774,-26.89356847080476,-43.48686058626885|10
-72.52726457279039,54.03670249688656,-64.42726457279039,62.54336916355323|12
-161.53593871673246,-61.83681994500289,-153.13593871673245,-52.943486611669556|11
40.67313738228009,-65.59863912793118,49.07313738228009,-56.70530579459785|10
-119.24749303131244,-16.18800509202545,-107.36749303131245,-6.134671758692116|11
49.69650075495426,51.73711278789949,66.29738964384315,58.69711278789949|13
118.58583283836401,56.232494415428135,126.38583283836401,65.8991610820948|10
4.724450336063967,-1.6878522762015677,16.604450336063966,10.762814390465099|14
136.64280163114324,-86.38713816944367,141.14280163114324,-81.38713816944367|10
98.92955166585898,-78.99274683386898,106.84955166585898,-75.65941350053565|13
-29.5741792213816,58.164553152689194,-19.4941792213816,64.63566426380031|11
-175.1597735669024,78.44010955912634,-169.7597735669024,81.77344289245967|11
3.6291081819226463,73.30346798763506,12.909108181922646,76.77013465430173|13
-19.28143008244706,-40.34599426482438,-3.1534300824470627,-30.423623894454007|10
-20.399660282494494,-72.29769844142163,-10.346326949161162,-66.82214288586607|13
-0.7814784942331983,-66.05630774710048,15.922521505766802,-59.58519663598936|12
85.55803051707443,-57.50702404933564,93.65803051707442,-48.61369071600231|11
-120.48869259370068,-84.45975033896174,-113.20869259370068,-81.25975033896174|13
-80.20947111754558,-65.5688084527028,-69.28947111754557,-56.23547511936947|10
101.3069780071097,82.65792701114597,108.3069780071097,85.9912603444793|11
-149.83443547948713,79.48237247031042,-144.03443547948712,82.94903913697709|10
-68.55727698370549,7.832504772565272,-51.757276983705495,17.323467735528233|14
36.48482088753187,-25.754299655337547,49.36482088753187,-16.474299655337546|10
74.0522514965592,-64.15093877299296,87.11891816322586,-58.8353832174374|12
164.95706871364234,-74.59613647177125,175.01040204697568,-70.72946980510459|11
92.58144440304437,76.87304373390924,97.08144440304437,82.07304373390924|10
140.86655000029685,72.30256234162442,150.9198833336302,76.16922900829108|11
123.54150578396457,-24.744446868232984,138.6988391172979,-18.557780201566317|11
-152.12010083887765,65.98469267399892,-142.0667675055443,69.71802600733226|13
132.52274307946317,12.84255647569664,145.40274307946316,22.509223142363304|14
