163.92166770087448,-33.83560859990195,167.2616887376889,-13.796401988331706|1087
0.9723062517200844,-55.23973953131901,4.691023607091986,-37.77063539908761|1036
103.33958349634969,51.747875789129296,107.23454430175916,68.83227248334417|1077
53.56633692954935,-9.961709836315407,55.61352106178076,20.014871981866413|1069
6.530133876061825,-27.324799275981057,9.015848917384139,-0.8010090430734671|1086
33.704784692257505,-67.0588959125348,37.07677380119815,-48.462435362572364|1100
147.7522262448079,54.79540238552494,151.35349379101376,73.59150817064891|1099
90.90892025389223,45.64151640000787,94.26378126065407,65.1393544165368|1089
70.99750448243901,31.84328895141222,74.21889158987703,51.96473027372627|1064
129.5397125042786,-32.653094457869564,133.08011581006375,-15.361312639687746|1055
-93.5729285419425,-46.53163051824749,-83.7329285419425,-40.59344870006567|1033
-167.4196588382651,-13.965490582594057,-163.80510016057914,3.4351639628604893|1018
0.05423258267094866,-66.25128282588936,3.7087066322577256,-47.83255224737697|1096
-41.16543148961938,42.67028681518707,-37.56876732733538,61.37693144328624|1080
-14.811964167825778,-60.41484046356033,-11.60497922417439,-40.23665864537851|1073
151.70729084790395,61.2001279794944,155.0978363024494,79.201370954701|1001
-166.0738969568466,-57.15145317033386,-163.25621285767303,-33.98480193066443|1042
-20.222967082454204,-36.80356438867578,-17.144727082454207,-16.279101578758425|1047
135.21139896112265,9.195348945655127,138.26332738786945,30.162198532431987|1074
-32.61571034388578,58.58366125756862,-29.005571849520642,77.45170753856036|1097
-4.861708054517379,-17.8350492222674,-2.1734141401672664,4.688798711616897|1022
57.68429254132823,-18.34723743071828,60.67851072314642,2.7406303378767625|1074
-5.6638902086115195,-32.98561896420178,-2.5916094933598286,-12.715840451805082|1049
-107.7546675848541,26.109117798861817,-104.34431386584583,44.4682054021676|1013
10.012933056272374,-37.67694192028506,13.372957146430151,-17.53463448226853|1095
-87.08780127103533,-71.63566349727564,-83.80145416359731,-53.1907048195897|1012
1.7033280298092848,23.09940965101319,4.612007530936257,45.03636832869914|1032
120.49016368085626,-83.8310536695983,123.4283101091057,-62.872078462986735|1055
-24.025325650905927,-37.80466758296262,-22.13132297021472,-5.025031219326259|1029
22.39081416620499,36.94471609556193,25.43749605951829,57.55972436002474|1043
70.30761647172542,-44.7162058575553,73.59932195632346,-24.930526518712327|1064
-52.28294675675187,-53.18784588278888,-49.37370274773609,-31.154920262954167|1060
-17.922785047661904,16.479012923491112,-14.973230126549957,37.42288069208615|1039
135.3505303800942,-54.67967363064397,138.23071430195745,-33.85480090337124|1054
-176.97778660107076,56.87792795476548,-174.65873818634498,85.2319019051787|1059
-137.19919156994487,54.87584075699124,-132.51716842944901,69.59261431071025|1087
17.19223350264383,11.058352029182757,21.38898061008185,27.13815368207532|1058
-22.11145766972453,33.01187736326908,-18.860125137793652,53.53346414012859|1039
-14.785487709232513,-60.204029591170126,-11.499674816670527,-40.143996533318884|1072
-8.289622404171723,33.9061835919463,-5.6559788279132714,56.392477806822335|1029
52.88940614628959,-39.63308990509946,56.32342832510251,-21.242994037330863|1075
130.67068838332295,6.4412577343984765,133.01117527137706,33.539630037929655|1087
71.59693414474216,-63.492106374729374,75.19824828448672,-44.6787443912583|1099
-152.58261324443427,4.5056623740333634,-149.1918165502194,22.870839233537495|1005
-38.077736501737974,-1.2580683312585137,-34.850070265825124,19.129138280311736|1070
-61.08529466649976,-81.49317905873407,-58.711468310376546,-54.27139424731409|1068
25.609241589715708,-71.343680207933,29.59117877979835,-54.518172769916475|1067
-179.36126664360765,-72.86489422835821,-176.54572656847617,-50.58166778207722|1047
-119.3046203395198,32.503265191398015,-117.4754059743808,65.43159048065422|1033
-93.53842896018013,-40.70254937510168,-90.17596512847464,-21.80658904452317|1052
-63.88584707343294,35.06983168625014,-60.49223066471769,54.613368876332785|1071
72.01156563393042,-64.28697205947097,74.94654084054199,-42.15836379500816|1076
33.714989035246504,-39.145152842347294,37.548007217064686,-22.313589205983657|1038
-41.265357534067675,-5.219797221724946,-37.70367494954476,13.703111869184145|1100
67.02291082570014,-30.7581125538088,69.83500100751831,-8.293874537279876|1018
-169.08940694603288,-31.666024116336253,-167.34077197519755,4.095759204475172|1076
-174.2616687983407,38.35501664104669,-170.9989437975894,58.75065300468305|1068
-170.7537558777613,62.17529622735995,-168.11786145852764,84.62769292157483|1000
-58.02473156585184,3.7342401689781184,-55.437373789743646,30.462056150946562|1090
-112.36162539640654,-79.39264373337116,-109.26330221083178,-58.145661915189336|1025
-45.80712054358807,-65.16650495900186,-42.365766974842764,-46.46554628131591|1075
-87.10354617682275,5.207327951618737,-83.86382544955002,24.709046959883196|1084
73.04596124914084,-54.97004252181168,75.81810189527157,-33.04470037305134|1034
-65.15981827351752,-37.927885937035775,-62.63263089560617,-14.264917341994455|1011
145.71117934410074,58.62609865238579,148.59262763861614,81.02747385899735|1031
-147.9507349115832,-68.81237184760045,-145.00569094464106,-46.72827928561698|1020
-151.9282006450357,24.647324050542665,-147.84621717396132,40.79798851335258|1069
-4.7008853313271,21.697174698572127,-1.859159110440551,43.35695651675394|1052
-145.87962445781287,50.8256632993309,-142.94031362385343,72.30110131585982|1037
160.08584050979624,54.515303026872004,163.09260378552878,75.18846666323564|1051
-161.27771202026906,-75.80025344764456,-157.83082329299634,-56.57441543111564|1073
-142.63936860552673,-9.972863149699094,-139.28184354467024,9.989636023854626|1087
-51.71912008262299,-32.773724504291486,-48.28830309689798,-12.742570785283224|1080
31.476360984530487,49.11464516820365,33.849553134793446,76.09098957090839|1094
24.442086181501963,60.01836194818128,27.540865493297606,80.72811401429698|1047
84.93868150636581,52.23123768411301,88.62813605182036,70.08512859320392|1021
-159.6167278988024,25.44698248081221,-156.5432930197641,45.97924033205188|1044
-50.541678219912114,-9.132741682013801,-47.985679938920384,14.021440136168017|1012
-11.829750461611098,-5.382260295394758,-8.822848703534463,16.143749621960612|1047
69.76632274652732,79.58138977619026,81.75177729198187,87.58138977619026|1032
-57.156612902149774,59.85720650749752,-54.4248998322775,81.87417840832397|1033
-146.760231240255,32.53500177724618,-143.7082977165886,54.26622822352717|1068
14.854607726196491,-0.7078376134022335,17.272195813349008,25.881905845651108|1077
-2.278452518950701,13.602947725275172,0.24113506331826962,40.308280124974644|1093
105.18811556402113,49.429319946348045,108.67541632435172,68.3941001116373|1076
-25.99630728614966,-8.353804624804624,-22.88883034550353,12.093759011559012|1050
-67.04154624758189,29.8423693686194,-63.389763948558596,48.77194292233841|1088
64.27967153095634,44.41831790506993,67.0599627525942,67.14959724391291|1027
57.490601538086736,3.147377651829501,60.43500275221145,25.02850161877165|1035
-24.543066486881855,-4.160396571433665,-21.01931111498103,13.49894888311179|1005
-170.1523221458499,-72.10325284102808,-166.9151915673375,-53.55397680797023|1003
-107.44287466425126,14.00927876526606,-104.94345119317688,40.74412768487538|1077
110.48270125467747,-68.15373045105011,112.9720235206429,-41.18901932257528|1072
-127.48285765215954,-6.661956332436262,-124.38629690685525,14.802797386572003|1038
116.15199331967773,42.24889897485363,119.41901348496698,62.6406874046057|1071
-49.45983183888919,1.5698490071115572,-46.699358666838094,23.186377932731393|1031
-25.561584979903444,-17.59682358023595,-22.039727729715615,1.338072287532647|1090
95.73183344235503,-64.77647843179403,99.46473235144593,-46.435341241711384|1074
-123.80597932702636,-40.36655004366356,-121.11547726842382,-15.568790764925769|1093
-29.907465686125477,-36.87835587983991,-28.133145022695384,-1.3056048415228574|1092
-163.07790232642006,-6.796820809184268,-159.7144553181556,13.028567620567799|1089
95.5800440758444,-42.63804982576943,99.00968013895485,-23.394320900149594|1087
120.3355448908784,-47.436478557386636,122.97184842205796,-24.88193971441143|1047
13.495105786899131,8.800923923353622,17.348461158799957,25.112269377899075|1029
82.35103042058267,-16.584140338664383,85.84154912832122,1.889241479517434|1068
-132.9539448300195,29.240758731550756,-129.64519537847931,49.655601706757366|1090
109.99457356382476,-85.6725342345997,116.08134381175864,-73.90526150732697|1063
43.47480758828104,66.70020434091305,47.012375419986526,87.65544401033453|1025
-97.10759220682506,14.31747603329076,-94.38460154116015,39.622341517888806|1087
-94.3469813253657,-20.807196848952884,-91.93081735842355,5.948934444811204|1088
79.30558189975562,-27.18750101709481,82.96389460298627,-9.359415066681585|1083
-91.16056820983486,20.1733499996013,-87.60107068917371,37.989422726874025|1028
-161.6765423019444,14.706487216189643,-158.35434846272577,34.451161596354936|1086
-73.57509423881217,-7.994968007978827,-70.0885263770541,10.725270008550101|1081
4.075425620269584,-49.23138677401588,7.614588595476196,-30.83746941864398|1071
-51.62720335823985,32.04225502418112,-49.25214027784917,58.687521272115|1071
-104.19453337379609,14.17194648587487,-102.32776725261857,50.3539750358373|1068
-84.47655253866763,-70.37646181361869,-80.9233756791635,-52.99215106981704|1039
-75.51024249191052,-12.197546687312254,-71.61875158281961,4.55728967632411|1066
-90.85755079108475,9.34298805678496,-87.9079440472831,30.599834337776695|1069
134.26395241779232,62.269640528310845,138.20491109547828,78.86170003244308|1039
-67.94683305487787,-55.58191226033273,-66.61552305151744,-5.478218754697863|1095
-42.73781520689306,45.17675692282839,-39.66297779742649,66.71479328646475|1051
161.55618406784896,-27.77968572556778,165.2174865471878,-9.788148535485135|1043
43.59060960662575,55.83807870249257,46.78335055929291,76.88155638844299|1090
-176.28142407249376,-89.92466400069593,-156.58687861794832,-81.92466400069593|1034
-98.96691556772639,-77.99759107134358,-95.35186763384209,-60.66130016225267|1019
110.12058676813547,-86.21558806939751,117.0878594954082,-75.51013352394297|1031
20.531398994431413,-8.118323408366479,22.588979568435924,23.103974316652305|1043
120.41005412110707,-20.494462700175603,121.82027725029224,24.46497366346076|1042
-143.29811455390418,-79.014810848788,-140.5539083931228,-56.39953812151528|1010
-123.651072684259,-48.19991162727973,-120.0838107759194,-29.449657081825187|1095
