35.55238966897252,42.05406523427018,43.05238966897252,47.05406523427018|594
29.26240790721468,47.776034018393574,36.76240790721468,52.776034018393574|595
-52.869282837616566,-83.00730913218561,-45.369282837616566,-78.40730913218562|598
90.43648857282216,71.20710543629735,97.93648857282216,76.03210543629736|596
-93.34161003623608,52.57576410001914,-85.89161003623607,57.3594446555747|600
-137.69560262541853,-32.430654983703555,-130.19560262541853,-27.830654983703553|594
-156.65923291253668,-36.16455169055313,-149.15923291253668,-31.5812183572198|587
-110.05105569332898,14.140171458858333,-102.55105569332898,18.931838125525|592
114.2641254147955,-79.07390532941372,121.7641254147955,-74.19057199608038|596
145.69394311022353,-77.8621863026299,153.10644311022352,-73.17885296929656|599
-44.04737958823438,55.007019101167,-36.54737958823438,60.007019101167|568
-115.11441733871496,59.25151744943494,-107.68931317204829,63.96947578276828|600
-42.87766145624752,-30.458167555698452,-35.37766145624752,-26.016500889031786|592
-134.0572532567719,36.45760132454173,-126.5572532567719,41.382601324541724|594
34.506162736716476,-62.516611729121024,42.006162736716476,-57.59161172912103|598
147.59978122221196,52.78119553389257,155.09978122221196,57.664528867225904|600
-29.55293920100783,-33.51877305887132,-22.05293920100783,-28.768773058871318|600
42.801065517071834,43.24020040833648,50.301065517071834,47.765200408336476|590
150.83173134771704,-15.777756157655517,158.33173134771704,-11.052756157655518|594
119.60399623509363,-34.19215203906293,127.10399623509363,-29.4088187057296|599
11.84189577112707,34.60778992758492,19.34189577112707,39.474456594251585|595
-109.75838458646689,19.659869538103223,-102.25838458646689,24.55986953810322|600
-137.40336376696806,54.956068444454644,-129.90336376696806,59.956068444454644|593
-29.85311164176119,-14.84293978249869,-22.35311164176119,-9.926273115832021|600
46.36250444725948,-72.45291807528587,53.86250444725948,-67.45291807528587|584
119.66744853200498,44.03094774984265,127.16744853200498,49.01428108317599|600
-14.961438335893206,-65.53472392006879,-7.461438335893206,-60.71805725340212|594
105.46595590583001,-84.39031323174184,112.96595590583001,-79.39031323174184|588
110.6550159797348,1.972254860879957,118.1550159797348,6.347254860879957|591
28.481106509682746,40.06772610219517,35.981106509682746,45.06772610219517|574
-149.80345920877986,65.08683743958773,-142.36587587544653,69.9871152173655|600
75.46716385998624,-56.866402090254454,82.96716385998624,-52.19973542358779|595
-176.24540660621105,-73.44383549726138,-168.74540660621105,-68.48550216392805|599
33.93476272531703,-18.049664456212156,41.43476272531703,-13.15799778954549|598
-142.74113071667378,77.03272789192744,-135.25363071667377,82.00772789192743|600
-124.99294983066139,50.077352782918155,-117.49294983066139,55.077352782918155|573
154.888549074124,-44.19698960881686,162.388549074124,-39.19698960881686|583
88.95254620223955,-84.81534829153689,96.45254620223955,-79.90701495820356|598
-121.02327292724814,34.57435453852449,-113.52327292724814,39.32435453852449|590
134.43207695438196,-48.55315343543876,141.93207695438196,-43.77815343543876|598
93.82680269287476,-77.74739391745287,101.32680269287476,-72.74739391745287|597
-178.7693581854062,-79.1650554012624,-171.2693581854062,-74.1650554012624|592
-52.118207013610416,32.384285225110446,-44.618207013610416,37.08428522511045|600
91.91609280598834,72.62049964630927,99.32859280598834,77.48737464630926|600
-123.92941762412507,-48.496896890964564,-116.42941762412507,-43.496896890964564|584
44.29132838512865,-53.511084730348664,51.79132838512865,-48.577751397015334|599
