-175.32070022874947,30.297535690163684,-173.87625578430502,30.937535690163685|14
35.92551162436973,10.123556190926834,36.7921782910364,10.673556190926835|15
32.62779092211727,12.783795812276196,33.62779092211727,14.183795812276196|15
-85.56139714197094,-41.16969101024625,-84.09473047530427,-40.469691010246244|12
162.50881578300482,-2.970134989030967,163.50881578300482,-2.1701349890309674|12
17.775904085140695,38.39481252030802,19.331459640696252,38.814812520308024|15
-42.84861014952244,-84.94866032226797,-42.34861014952244,-84.19866032226797|11
171.06387342755772,-58.498482616449664,172.06387342755772,-57.598482616449665|15
154.37975008429453,-54.84049688461266,155.17975008429454,-53.74049688461266|15
-56.20162807463717,-57.894396857758345,-53.214961407970506,-57.64239685775834|13
-70.06706457916275,-35.334586130588995,-69.06706457916275,-34.63458613058899|10
48.21116465327498,48.89229073246014,49.21116465327498,49.99229073246014|10
121.86362918089776,13.22056483539859,122.7969625142311,14.120564835398591|13
174.6665179442217,23.639031137423544,175.6665179442217,24.639031137423544|12
86.41381509801408,26.83209992509211,87.41381509801408,27.732099925092108|12
105.99329160876266,-20.40306091788375,106.99329160876266,-19.70306091788375|14
-173.20627464972506,52.66079942630529,-170.32627464972506,52.994132759638624|11
85.48575227963016,-14.46531642306455,88.34797450185238,-14.28531642306455|10
143.1470759077007,21.03851245305208,144.7470759077007,21.33851245305208|12
-17.11417674360615,-7.860325519161577,-15.647510076939485,-7.0603255191615775|13
-118.65837775393369,30.395268919783092,-117.12504442060036,30.995268919783094|12
-179.16927559047923,-52.84420240151364,-177.76927559047923,-52.34420240151364|11
-69.79754897275673,-44.48203345814744,-68.79754897275673,-43.38203345814744|14
36.23219316489505,71.48105740424495,37.76552649822838,71.98105740424495|10
-52.94923006821702,-25.49383457257383,-51.94923006821702,-24.89383457257383|11
81.72300327761218,18.652492683691406,82.22300327761218,19.402492683691406|10
-1.9334180941715715,20.031969391942383,-0.4000847608382383,20.231969391942382|10
-175.61771973931656,-39.72939755012948,-174.68438640598322,-38.42939755012948|15
-163.63035771195135,-65.75267149622218,-162.63035771195135,-64.95267149622218|11
